Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,Name,Category,Description
85071,1.472925,1.815186,1.531950,0.691621,-2.510217,0.908377,1.089356,-0.325350,0.107581,-0.902226,0.293558,2.008756,-0.595524,0.184889,-0.433100,0.671485,0.115094,0.315970,-0.252111,-1.085605,-0.281458,1.411816,-0.483716,0.392067,-0.133321,1.030634,1.114273,0.052006,1.05,0,Acme Corp Payroll,Salary,
86399,-0.403999,-0.952781,1.935062,0.828903,1.639664,-1.381208,1.140106,-0.364107,-1.377212,0.769791,1.021919,-1.710737,0.267133,0.886831,0.024223,0.742292,-0.773256,-0.711191,0.133699,1.667725,1.131454,0.512689,1.087043,-0.257532,-0.979337,0.499577,0.689444,-0.050149,8.02,0,Steam,Entertainment,
86399,-0.875650,-1.136636,-0.426568,-0.045656,-0.905747,-0.472993,1.013901,0.019179,-0.064616,1.209937,-0.155728,0.467942,0.703108,-0.190935,-1.999678,0.678856,1.925099,-0.363612,0.057250,0.132017,-0.960143,1.214662,0.561947,0.166458,0.591651,-0.059076,0.791665,0.472205,3.62,0,Optus,Utilities,POS terminal
86399,1.197926,-0.399622,1.404047,0.548462,0.098802,-0.733507,1.286775,-0.671067,1.127645,1.247956,-0.501873,-1.665067,1.044872,0.362417,-1.280054,-2.351619,0.254474,0.420592,-1.303579,0.206696,2.228706,-0.476925,1.376858,-1.149118,-0.072417,-0.704314,1.199178,1.251844,19.14,0,AGL Energy,Utilities,
86399,-2.063614,-1.869475,0.586050,-0.067841,0.837051,0.361750,1.831416,-0.617792,-2.986008,-0.233986,0.700517,0.856383,-0.640646,1.509630,-0.113388,-0.139364,0.251297,0.280934,1.024932,0.333976,0.451120,0.072211,1.307284,1.183006,-1.974474,0.034957,0.896992,1.263000,78.58,0,BP Service Station,Travel,POS terminal
86739,-0.035048,-1.176461,-0.179972,-1.251425,-0.499049,-2.298752,0.124729,-0.157103,0.113374,1.381369,-0.835917,-1.078759,0.871030,1.387264,-0.518120,-1.113233,-0.696018,1.093059,0.955554,-0.358200,1.500146,0.109571,-0.001075,-1.173905,0.458779,-0.076291,0.307429,0.792455,22.34,0,GlobalSoft Ltd,Salary,Membership fee
87331,0.642206,1.613871,0.341185,0.953937,-0.468520,-1.228081,-0.160602,1.359789,1.006829,1.265993,-1.468488,0.275253,1.372692,1.212760,1.925366,-0.803989,-0.978647,1.245439,0.601254,0.111154,1.089046,0.108262,-0.493816,0.839340,-0.367424,-1.347314,-0.191428,-1.163252,21.93,0,Airbnb,Travel,
87547,-0.444772,-0.513182,-0.845485,0.883265,-1.172193,-0.644534,-0.035980,0.447418,-0.155425,-0.360132,0.566550,-0.610898,2.068237,-0.066165,-0.597092,0.651765,1.579611,2.834993,0.407881,-0.172305,-0.424421,1.025332,0.036819,-1.222262,-1.958001,0.487984,-0.334705,0.528229,56.22,0,JB Hi-Fi,Other,
88072,-1.190675,-1.322411,-0.828794,0.786377,0.465277,0.230656,0.387773,0.013869,0.664788,-1.126386,0.210703,-0.902150,-0.700870,0.476204,0.991492,1.381789,-0.822010,1.588900,-0.824404,2.136262,0.456021,-1.301017,-0.531528,-0.789495,-0.230202,0.133647,0.237370,-0.062509,27.17,0,BP Service Station,Travel,Direct debit
88139,0.873060,-0.322294,1.404750,0.817652,1.040240,-2.144001,1.223240,0.155890,-0.238532,-1.065128,-0.514578,0.154131,-0.530582,-1.344524,1.390881,1.298870,-0.774643,0.666531,-0.292114,1.253012,-0.607765,-0.318991,-2.077218,0.470051,1.061840,-1.290799,-0.213889,0.400814,37.74,0,Optus,Utilities,Direct debit
89002,0.089308,0.553242,1.048111,0.511258,0.788359,1.677303,-0.266643,0.128478,2.081451,0.342034,1.572245,-0.358489,0.366747,-1.781592,0.861197,-0.221832,1.005892,-2.494796,-0.172636,0.393530,1.176543,0.194261,0.245917,-0.753255,0.872999,0.015271,-1.054794,-0.651963,142.82,0,Qantas,Travel,
90888,0.290132,-0.664283,1.767467,0.739222,-0.895151,-0.426582,-0.740704,0.484123,0.212235,0.816746,-1.373539,1.151451,1.020858,-0.259685,-0.976640,0.206991,0.623614,-0.137693,0.154896,0.048807,1.145905,0.981929,0.628008,-1.430657,0.984302,0.891210,-0.194078,-0.675399,4.76,0,Chemist Warehouse,Other,
91836,0.632310,-0.680337,0.715383,-1.753379,1.450140,-2.255906,1.547455,-0.047563,0.387115,-0.793226,0.953954,-0.739590,-1.162066,-0.609701,1.033145,-0.370484,-1.256473,-1.644596,-0.848919,0.590243,-0.643541,-0.332917,-0.068931,0.562320,0.595973,-0.792039,1.500037,0.928013,75.95,0,Priceline,Other,Tap to pay
92377,1.015270,-0.012329,-1.094911,-1.016228,-0.024240,0.146122,-1.769050,0.167340,-1.616279,-0.472655,0.016371,-1.265165,-0.429400,0.785147,0.748659,-2.458382,0.999066,-1.095339,-0.582335,-0.397048,-0.095348,-0.233391,0.852778,-1.326807,-0.883998,-0.489564,-0.988489,-0.775528,18.22,0,Vodafone,Utilities,Tap to pay
92430,1.919544,0.767625,-0.076001,-0.980818,-1.633321,0.981292,0.239281,0.293381,0.936800,-0.892895,1.857747,-0.653693,-1.384801,-0.184796,0.251569,-1.571707,0.261113,0.212217,-0.127240,0.073290,1.204609,-0.757794,2.060390,-0.040027,-0.282510,0.033848,1.204075,0.070406,7.98,0,KFC,Food,
93779,-0.832532,-0.386360,-0.570102,-0.940468,2.065520,-0.353531,0.819709,-1.416363,-0.837720,0.398727,1.428190,-0.956913,-0.048980,-0.398583,1.242618,-1.407641,0.833448,-0.188616,-0.432398,-0.586223,-0.437633,0.245967,2.282709,-0.678486,0.599425,0.889488,-2.464922,-0.293302,17.80,0,Grill'd,Food,In-store payment
94150,1.375646,0.979390,0.258404,2.258162,0.324902,-0.839645,0.986895,0.144789,-1.202255,-1.228118,-0.678889,-0.841578,0.326600,-0.882951,0.323873,-0.754498,-1.323978,-0.470064,-1.176600,1.048315,1.209594,0.545790,-0.053260,-1.197136,-1.339100,-0.798440,1.590254,-0.348814,4.98,0,Starbucks,Food,Auto-renewal
94713,-0.997317,-1.095758,0.814255,0.740266,-0.765920,-0.892693,0.299522,0.463349,1.326681,-0.599230,2.451162,1.757168,-1.038753,0.679579,0.249834,0.775058,1.387058,0.554695,-0.015904,-0.664114,0.296732,0.984071,-0.039901,0.667849,-2.271079,0.889282,-0.083614,0.145307,34.38,0,Woolworths,Food,
95674,0.099311,1.010312,-1.486543,1.412972,-1.186887,-1.523026,-0.563484,1.876594,0.293312,1.148597,-1.648823,-0.819611,-0.751030,-0.443279,-0.169848,0.859762,0.223382,-0.012167,1.507307,-0.277073,-0.240722,0.673106,-0.793808,-1.482422,-0.849833,0.217732,-0.095564,-0.415456,36.91,0,Suncorp,Insurance,Auto-renewal
96032,-1.007461,-0.593503,-1.181797,2.349474,0.962358,0.778837,-0.496294,1.216306,0.753970,1.537893,-0.236016,-1.500522,0.292895,0.307318,-0.269267,-0.428774,0.207683,0.798163,-1.608355,0.843764,0.230348,1.736572,1.107697,-0.367049,-0.077162,-2.313150,0.182325,-0.853954,0.67,0,Priceline,Other,
96144,0.565812,0.909271,0.374557,-1.096772,1.634223,-0.550683,1.146916,-0.830182,1.386050,2.048322,1.572090,1.585157,-0.884763,0.781056,-1.385653,0.160030,0.301189,-1.765835,-1.100709,-1.635728,-0.846522,0.713176,0.441464,-1.189937,-0.706781,-0.104419,0.492983,1.264226,1.68,0,Bunnings,Other,
96665,0.319104,-0.808469,-0.143381,1.073303,0.037770,-0.777607,-0.872091,-0.431601,0.896131,-0.363732,-0.367980,3.015530,0.818811,-1.612791,-1.398871,-0.284824,0.738674,-1.013175,1.090955,1.514779,-0.792233,0.634053,0.915209,-0.093567,-0.381462,-0.161969,0.817938,2.708571,1.26,0,GlobalSoft Ltd,Salary,
96854,0.274398,0.194199,-0.163009,0.801771,0.147533,0.948885,0.045662,1.755281,0.639559,-1.243258,0.823857,-0.890295,-0.959325,2.012131,0.184127,-0.226313,0.740639,1.053222,-1.456701,0.186699,1.465091,0.234661,-0.774185,2.126841,-0.756603,1.514832,0.443060,0.438433,10.85,0,Vanguard,Investment,Card present
97867,1.039425,-0.022696,1.290390,0.551196,-1.231319,0.079024,1.417528,-0.869376,1.699359,1.295794,-0.894241,-0.206453,-0.287355,-0.915462,-0.413399,-1.409292,0.018066,-1.007911,0.434950,1.502047,-1.079959,-0.538672,1.314350,-0.164117,-1.767599,0.627526,-1.268099,1.819920,6.98,0,KFC,Food,
99621,0.560273,0.951017,-0.659040,0.808779,1.310926,-1.328005,-0.594634,0.892053,0.003794,0.857602,0.186486,0.303699,0.876186,-0.050904,-0.360404,0.470272,0.146893,-0.354142,-1.025855,1.135296,-1.293832,0.935879,-0.462212,0.120637,-0.034406,0.791162,-0.600733,-0.380823,10.83,0,Aldi,Food,
99629,-1.331046,-0.077468,-0.835109,1.177991,-0.677543,-1.077073,0.905245,-1.287513,2.033210,-1.172802,0.607780,-0.316235,-0.608489,1.218855,0.695612,0.122693,-0.101188,-0.806991,-0.973510,0.049360,0.413120,-1.905478,0.146805,-0.791736,-0.839776,0.109300,0.291507,0.571399,10.18,0,Domino's Pizza,Food,Online purchase
101139,0.026248,0.041659,-1.051184,0.083878,1.752351,-1.014905,1.035463,-0.014913,-0.675147,0.284921,-0.507962,0.458433,0.448806,0.359669,0.548081,2.570544,0.352394,0.898296,2.973602,0.103541,1.432517,0.156312,-1.040369,-1.190800,-0.175514,-0.721512,-1.560105,0.650279,193.23,0,Chemist Warehouse,Other,Recurring subscription
101581,-0.338299,-0.515474,-1.337086,-0.741134,-0.896214,-1.837255,0.172346,-0.641966,-1.422527,-0.084316,1.910251,-0.445619,-0.778051,0.650425,-0.347550,-0.059339,-0.513193,-0.520951,-0.627278,-0.626552,-2.104123,0.817798,0.265783,-0.613637,-1.048148,-0.213945,0.675310,1.235724,11.75,0,BP Service Station,Travel,
101866,0.301667,-0.428320,-0.153296,-0.800338,1.391434,-0.751772,1.264783,-2.128030,-1.353988,-0.016600,1.325695,-0.399901,-1.570403,-1.483811,0.593777,-1.236024,-0.342857,-0.870682,-0.268213,-0.899091,2.761237,0.569390,-0.845148,0.480330,0.826231,-0.891530,1.613912,1.240095,11.76,0,Netflix,Entertainment,
102891,-0.021292,0.499009,0.745281,-1.246727,-0.310498,-1.527933,-3.140102,1.651584,-1.490523,-0.779219,2.189070,1.343619,-0.514693,-0.457680,0.229616,-0.619569,-0.864934,-0.056011,-0.045112,-0.243431,1.267286,-1.843951,0.009301,1.503483,-0.243369,-0.420412,-0.668240,1.139385,47.30,0,Sydney Water,Utilities,In-store payment
103188,0.287081,0.466797,2.576698,0.429619,-0.312787,-0.623834,0.950241,1.277108,-1.280551,-0.294308,0.504781,0.241351,1.753678,0.419122,1.935125,0.796201,0.204496,-1.325350,-0.629353,-1.889413,1.262903,0.549658,0.412641,0.413893,1.447358,-0.432869,0.848566,-1.040329,1.60,0,PlayStation Network,Entertainment,
104348,-1.640240,0.865158,0.115994,0.918287,-1.472492,1.133806,0.522104,0.039228,-0.973279,-0.259490,-0.861246,-0.851868,-0.574825,0.567438,-0.640793,-0.200981,-1.398065,0.793240,-0.040624,-0.854594,0.543088,-1.795364,-0.953224,-1.971722,-1.432327,0.933224,0.575198,-0.081569,7.79,0,Hertz,Travel,In-store payment
105623,-0.049635,1.995222,0.639629,-0.571398,-0.072290,0.165646,0.236853,0.764472,-0.874507,-2.180650,0.761742,0.262124,-1.243500,0.914531,-0.630665,-0.233426,0.971035,2.056624,0.072042,0.252919,-0.583527,-0.400669,0.526606,-0.699488,2.178748,1.230313,0.020132,0.994290,4.54,1,Online Store,Other,Foreign currency
105797,-1.197289,-0.853216,-0.979001,-0.644122,0.707975,0.545066,1.808592,0.353129,0.612344,0.570981,0.552892,0.280711,-0.442626,0.370935,-0.139703,1.199101,-0.306230,0.582288,0.654335,-1.797301,0.713791,-2.250681,-0.807178,-0.005932,1.198848,-0.825733,-1.453299,1.301840,65.86,0,IGA,Food,
105896,0.652616,-1.104617,-0.897282,-0.027910,0.112727,-1.009372,-1.147923,-1.377466,-0.930070,0.357056,0.123856,-1.746041,-2.043061,2.290215,-0.245416,-0.398666,-0.561258,-0.353906,0.900989,1.672273,-1.376175,0.217236,-0.661364,0.868047,1.094080,0.530303,-0.733966,1.244540,24.89,0,EnergyAustralia,Utilities,
106207,-0.199241,0.140300,0.017675,-1.336647,0.921118,1.202326,-0.407111,-0.464290,-2.086610,-1.560703,0.668138,-1.510110,-1.296741,0.921193,2.317860,0.516115,-1.010809,0.259649,0.515169,-1.585644,-0.125767,-0.226992,0.602069,1.863600,0.468530,1.269833,1.463505,-1.221855,1.27,0,Kmart,Other,Online purchase
106450,-0.687998,-0.722885,-0.879330,2.522795,-1.026599,2.143553,1.892097,1.059448,0.277961,-1.323179,-0.867979,-0.744672,0.567456,0.264453,0.591288,-1.935674,-0.588424,-0.686925,-0.552281,0.973368,1.066318,0.453620,0.277156,-0.520467,-0.704537,-0.659560,1.164490,-1.173209,10.52,0,Bunnings,Other,
106696,-0.030157,-1.118509,0.443118,-0.155187,-0.248395,-1.935101,-1.164100,-1.694975,1.238118,-0.119228,1.967505,-2.166692,0.166463,0.599087,0.567131,-0.932256,3.137108,-1.022102,-0.394774,0.031963,1.595597,-0.530074,-0.841734,-1.723277,-0.061183,-0.367077,0.790206,0.183877,17.43,0,BP Service Station,Travel,
106808,0.248541,1.024265,-1.231210,-1.732557,-1.951767,-0.462847,1.349039,-0.724043,-0.277597,0.384361,-0.118556,-1.880063,2.476955,-0.605369,0.346216,0.008271,0.457564,-0.560140,0.754779,0.263177,-0.292536,0.772300,0.676021,0.410258,1.816745,-0.652868,-0.749035,0.602716,9.44,0,Northwind Industries,Salary,Tap to pay
106871,0.639029,0.289965,-0.743935,0.385130,0.755079,1.626076,-1.061717,1.029241,0.508108,1.639527,1.176309,-0.336989,-1.320563,-1.763472,0.939286,1.703400,-0.435120,-0.898307,-0.562641,-0.223797,-2.518873,-0.136223,1.939430,-0.361219,-0.344344,1.558467,-0.967187,-0.334621,1.65,0,Qantas,Travel,
107375,-0.294686,-1.375927,-0.004145,-1.098482,1.420307,-0.039240,-0.606878,-0.363895,1.423987,0.505936,-1.042576,-1.032452,-0.737408,-1.371434,1.275443,2.173126,0.730705,-1.103044,1.155995,-1.323328,-1.567293,-0.858455,-1.568664,-0.309530,-1.820301,0.615634,-0.453395,0.881706,11.72,0,Subway,Food,
107667,-1.083057,-0.285319,1.720405,-0.631805,0.153067,1.632873,0.364958,-1.375849,1.220657,-0.644675,1.465037,-0.279823,-0.611713,-0.891196,0.373856,-0.141475,0.775148,1.291528,-1.891412,-1.211126,-0.754507,0.449766,-2.009601,0.738570,-0.189744,-0.444421,-1.502748,-0.790094,14.10,0,Coles,Food,In-store payment
107704,1.126025,1.508291,1.154467,-0.773364,1.992738,0.280921,-0.862109,1.526642,-0.643277,-0.981128,-1.206808,0.610967,-0.051038,-1.342913,-0.084538,1.015754,0.827522,-0.726844,-1.362108,0.738110,0.931687,-0.551593,0.195044,0.580610,-1.041387,0.275594,-0.293371,1.423003,9.19,0,Vodafone,Utilities,
109162,-0.426279,0.196677,-1.070513,0.892617,-0.491945,-1.992204,-0.202608,-0.687182,-0.171605,-0.040334,-0.827159,0.710515,1.499754,-1.352623,-0.448481,0.346537,-1.026496,-0.865462,0.142004,-1.035670,-0.315087,-0.348919,1.219240,0.555068,0.203030,0.964643,-0.514346,-1.481083,5.87,0,KFC,Food,Recurring subscription
109650,-1.212935,-1.341542,0.775427,1.196508,-0.884983,-1.373578,-2.032304,1.311679,-0.974698,-0.063676,-0.631965,-1.333444,-0.802655,-0.795548,-2.221971,-1.386409,-0.870910,0.311169,1.482018,0.290236,0.781741,1.531520,0.626617,0.995849,0.803177,-0.056454,1.036019,1.362480,39.91,0,IGA,Food,
110325,-1.040805,-0.334225,0.826934,0.798974,-0.963630,-0.092595,-0.272163,-1.291699,-0.092028,1.268277,0.925853,0.367021,-0.655736,-2.283377,0.650075,-1.807080,-1.004173,1.475040,-0.944123,-0.504108,-0.102707,-0.794212,0.472234,1.650690,-1.555202,-0.395157,-0.500452,0.010438,3.78,0,Bunnings,Other,
110470,0.499270,-0.302827,-1.665117,0.591044,0.599832,-0.685867,0.768649,-1.420235,-0.854302,0.944504,0.311950,-1.095109,1.559503,0.015497,1.830362,0.857131,-0.481600,-0.551971,0.910279,-0.325335,1.285067,-0.195706,0.311851,-0.434943,1.773407,0.225460,1.373466,1.360052,152.56,0,Stake,Investment,
110682,-0.775306,-1.792852,0.107198,0.993272,-0.689290,-1.040946,-3.097603,1.312085,-0.140477,0.259226,-0.391538,-1.000280,1.744329,0.731736,0.545538,0.621184,-0.796491,-1.115021,-0.032825,0.997494,-0.040909,0.814473,1.168289,0.269928,0.382585,-0.987597,-0.779921,0.737212,242.05,0,Starbucks,Food,Membership fee
111163,1.053327,0.672697,-0.145335,-0.358285,-0.870670,0.315695,-1.421318,-0.637862,0.106868,0.444881,-1.771966,0.828843,1.318615,1.953039,-1.795706,0.836248,-0.753523,-1.941383,0.106632,-1.398908,1.941650,0.259421,-2.164563,0.580439,-0.856298,0.876057,-0.592826,0.169352,4.71,0,Netflix,Entertainment,
112201,-0.068386,-0.848788,0.011938,-1.221505,0.541904,0.452999,0.035780,-0.229859,0.084206,1.147795,0.095250,-1.009307,-0.421095,1.456148,1.828578,-0.017465,-0.176325,-0.138420,0.572083,-1.111947,1.358745,-0.311668,1.208654,0.451916,-0.225923,0.679812,0.239012,-1.645768,13.33,0,Vanguard,Investment,
112868,-0.387215,-0.673925,1.438089,-0.481118,-1.486802,-0.779270,-0.575539,2.102206,-0.113762,-3.154582,-1.727858,1.872819,-0.426071,-6.271429,0.780287,-0.227308,-1.553774,-0.620239,0.103121,1.934796,0.634967,1.340290,0.918393,-0.409045,-2.160982,0.373268,0.473644,2.809262,3.22,1,Web Payment Inc,Other,
113479,0.698580,0.100256,0.310961,0.756856,-0.964335,-0.928854,1.870106,-1.275304,-0.130051,-0.281360,-0.495949,0.427877,-0.133098,1.273966,-0.090941,-0.456731,0.318622,0.168374,1.574460,1.856053,-0.501894,0.428795,-1.318789,0.408034,1.472672,-0.452460,0.540759,-0.687348,8.98,0,eBay AU,Other,
114319,0.424100,1.628559,0.038290,-2.322946,1.499182,-0.992051,0.048482,0.285235,0.661675,-0.041664,0.117976,-1.501440,0.505080,-1.850091,0.245299,0.702043,-0.536005,0.043060,0.257468,0.739882,0.277477,0.515499,0.428407,-0.754099,1.287031,0.180945,0.214932,2.341056,7.75,0,RentPay AU,Rent,
115493,1.312408,0.406632,0.708967,0.356501,-0.269017,0.067913,1.267416,0.473698,-1.255866,0.655108,0.307552,0.620324,-0.700872,-0.956540,-0.898399,2.234572,-0.206591,0.113455,-0.415545,0.153561,1.382827,0.982324,1.714575,0.357280,-0.284790,0.065654,-0.618669,-1.256645,43.69,0,Coles,Food,Recurring subscription
116297,-0.285320,-0.547230,0.480472,-0.161228,-0.062149,-0.004426,-2.406156,-0.294630,-1.312850,-0.623339,1.246391,-1.813048,-0.178463,-1.580625,-0.099320,-0.796788,-1.106503,-0.560701,1.019196,-0.968129,1.698709,-0.704294,0.775538,-0.428358,-1.543615,0.292947,-1.022416,1.643853,142.58,0,Domino's Pizza,Food,
116356,1.158497,-1.113476,-0.092496,0.899516,-0.179690,-0.409156,1.079773,-1.107339,0.888497,1.841916,-1.054149,0.096773,-2.085763,0.490360,0.106124,1.043295,-1.461683,0.262377,-1.658738,-2.655364,1.860745,1.442231,-1.381708,-0.876996,-1.725343,0.888718,-1.631121,0.430550,99.37,0,Kmart,Other,
116792,0.380084,0.046926,0.370618,0.895512,-0.326609,-0.056914,0.426782,-0.330071,-1.281877,-0.329071,0.401227,0.795013,-1.248703,-2.297156,0.331379,0.503644,-0.000174,0.333797,-0.255775,0.798816,1.331458,1.089678,-0.168171,1.750399,1.226193,0.802928,-1.644297,1.467048,27.07,0,Sydney Water,Utilities,
116954,0.362693,0.145277,-1.616890,1.493435,-1.000066,1.016728,-1.227217,0.720943,-0.363277,-0.617100,-0.170781,0.001393,-1.213387,0.696369,0.062854,0.311744,0.803586,-0.414709,0.350131,-0.382283,0.549902,-0.441664,-0.402902,0.600495,-0.235549,-0.402910,0.289503,0.821964,16.70,0,Booking.com,Travel,
117075,0.717273,2.210329,-0.567226,-1.924331,-1.277651,-0.032340,1.997934,0.328742,-0.754383,0.840198,-2.267977,0.592703,0.918684,0.541495,-0.146994,1.053158,1.381651,0.737315,-0.533846,0.347149,-0.000110,0.318294,-0.146239,0.115552,-1.018624,-0.571286,-1.942239,0.158358,19.65,0,Uber,Travel,In-store payment
117185,1.475985,0.702059,0.271740,0.796317,-0.769769,0.111829,-0.727679,0.393328,-0.833694,-0.927239,-0.269413,2.358622,0.242698,0.130914,0.374250,-0.986424,-0.194075,-0.801413,0.638526,0.108792,-0.011533,0.398398,-1.281369,-0.428051,-2.049761,0.296333,-1.146688,-1.788053,49.25,0,Priceline,Other,
117213,-0.614901,0.755198,-0.988265,-0.088602,-0.742068,0.581582,1.384759,0.307742,-1.775995,0.703087,-0.288307,0.159894,-0.536147,2.006326,1.349602,-1.680806,-0.081784,0.954712,0.845660,0.425924,-0.328605,-1.802750,0.717737,-0.271985,0.436379,0.410889,0.422954,0.647990,19.53,0,Grill'd,Food,
118365,-0.922365,1.389776,0.986057,-0.323722,1.570703,-0.892253,0.164178,-1.714785,-1.038792,-1.928420,-0.013839,0.653111,1.415269,1.168231,-0.764580,1.058369,-0.666595,-0.359770,0.157633,-1.104003,1.165270,1.912243,-0.494442,0.690408,-0.029442,-0.485377,0.742274,0.186775,608.28,0,Coles,Food,Card present
119042,-0.673884,1.036438,1.573851,-0.018104,0.246577,-0.673259,-0.934640,0.224801,-0.037444,0.611129,0.172205,-1.754427,-0.291465,-0.350324,1.227495,-0.251380,-0.388140,-1.154243,0.152062,-0.467724,-0.088156,0.430251,-0.265696,0.041198,0.622109,-1.973801,-0.431245,0.360191,3.63,0,Guzman y Gomez,Food,Membership fee
119183,0.822363,1.091981,-0.362548,-0.455620,0.643047,-0.515444,1.169082,-0.689639,0.382860,-0.638713,1.208618,-0.444151,1.233801,0.089788,0.440769,-0.019158,-2.312792,0.480326,1.407581,-0.860066,0.731567,0.044735,-1.629184,0.002303,-1.117760,0.246661,0.479322,0.047788,6.84,0,IGA,Food,In-store payment
119605,-0.058659,0.335859,-0.345416,-0.864878,-0.436418,-0.428087,-0.330839,1.235016,-2.832845,-1.419942,-1.240740,0.869360,2.518421,1.205348,-1.410280,-0.211531,0.177947,-1.217017,-0.850537,-1.315286,0.017685,0.583114,-1.150621,1.967176,1.201008,1.646781,0.725626,0.953495,11.71,0,Hoyts,Entertainment,Direct debit
119633,0.237375,-0.360562,0.625616,-0.052083,0.630611,0.000881,0.095817,-0.926349,-1.964888,0.841271,0.312552,0.743534,-1.419679,0.112001,-0.662234,-0.254729,0.182394,-1.670701,-0.122586,-0.600930,1.634749,-0.047800,-0.463884,0.037905,-1.111563,1.013662,2.558449,1.259038,45.13,0,Acme Corp Payroll,Salary,
120032,-0.578523,1.308098,-0.548898,-1.090736,-1.233056,-0.100268,-1.187717,-0.196525,0.339295,-0.855600,0.290219,-0.133465,-0.653564,0.363711,-0.782717,-1.440848,-0.288601,-1.116896,-0.003594,0.737454,0.604421,0.545644,-1.017081,-0.733899,0.924550,-1.192029,1.569072,-0.049830,308.01,0,Aldi,Food,
120047,-0.178551,-0.263377,0.993979,-1.370987,0.327193,0.238645,-0.512462,0.716995,-0.516977,-0.363735,1.102889,-0.992888,-0.866513,1.210476,1.869409,0.650401,0.114897,-0.462294,2.133396,-0.664685,1.098368,0.290691,0.142607,-0.240668,-0.453553,-0.893449,-1.153594,0.911836,32.86,0,JB Hi-Fi,Other,
120973,-0.785225,1.594535,0.883407,-0.871989,0.993674,-0.345728,-1.353541,-0.564716,-2.437365,-0.036520,-0.874834,-1.079472,0.260137,0.314390,0.750285,1.827694,1.524190,-0.346624,0.742005,0.758136,0.925775,0.989191,0.131510,-0.350494,0.413588,0.291998,-1.295359,1.491237,59.56,0,Guzman y Gomez,Food,
